Jobblue-collar,Jobstudent,Jobtechnician,Jobadmin.,Jobservices,Jobself-employed,Jobretired,Jobhousemaid,Jobentrepreneur,Jobunemployed,Maritalmarried,Maritaldivorced,Educationprimary,Educationsecondary,Communicationcellular,Outcomefailure,Outcomeother,Outcomesuccess,Default1,HHInsurance0,CarLoan1,Age,Balance,NoOfContacts,DaysPassed,PrevAttempts,CallDuration,CarInsurance_Target
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,30,0,5,-1,0,101,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,33,3770,2,-1,0,757,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,33,61,3,-1,0,836,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,33,658,1,208,1,307,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,30,61,5,8,2,133,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,37,1776,1,-1,0,224,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28,866,2,-1,0,191,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,56,616,2,105,2,293,1
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,53,1869,4,-1,0,102,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,43,308,3,264,4,137,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,60,-41,1,262,1,1658,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,34,159,1,-1,0,252,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,1616,7,-1,0,1009,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,59,6,3,-1,0,448,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,34,1866,3,185,1,134,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,34,2490,2,180,1,185,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,48,0,4,-1,0,281,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,29,273,2,-1,0,2775,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,43,11532,1,-1,0,58,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,33,207,4,-1,0,629,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,33,-148,2,-1,0,340,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,77,4112,1,95,2,1616,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,72,0,1,-1,0,99,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,29,455,2,36,1,214,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,40,2266,1,147,5,447,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,31,1510,4,176,1,72,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,43,2643,5,-1,0,331,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,70,2795,2,-1,0,301,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,26,313,2,-1,0,210,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,32,2976,1,175,5,783,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,61,267,3,184,1,192,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,41,1085,1,-1,0,599,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,56,663,3,-1,0,819,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,43,1612,2,353,1,262,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,31,388,2,-1,0,115,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,29,2326,1,-1,0,195,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,28,390,1,232,4,845,1
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,59,23,1,-1,0,66,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,32,2881,1,-1,0,356,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,19,329,2,-1,0,252,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,395,2,-1,0,316,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,63,474,1,-1,0,423,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,30,1499,21,-1,0,66,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,56,2750,2,-1,0,115,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,46,624,1,276,1,420,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,60,938,3,-1,0,380,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,49,57,3,-1,0,396,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,68,1443,2,257,1,2062,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,36,39,2,-1,0,194,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,31,152,1,-1,0,831,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,39,458,2,-1,0,744,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,36,4596,2,-1,0,901,1
0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,39,656,3,-1,0,309,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,52,9444,3,-1,0,271,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,1775,5,-1,0,276,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,24,382,2,-1,0,567,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,33,2695,3,-1,0,711,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,31,6562,2,-1,0,118,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,46,2199,1,-1,0,146,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,44,78,1,357,1,122,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,31,-205,1,579,1,481,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,43,773,2,-1,0,398,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,77,1385,4,-1,0,160,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,51,814,8,-1,0,17,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,60,0,4,350,6,65,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,29,345,3,-1,0,60,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,47,1707,7,-1,0,71,0
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,87,6746,1,-1,0,749,1
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,35,0,3,-1,0,260,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,47,4227,1,-1,0,659,1
0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,47,6,4,-1,0,63,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,36,521,2,152,1,135,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,31,1229,1,-1,0,176,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,38,0,4,-1,0,146,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,28,1347,2,108,14,317,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,41,-412,1,195,5,85,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,3630,7,-1,0,221,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29,198,1,-1,0,1179,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,19,245,2,110,2,98,0
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,41,0,2,389,1,438,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,42,6060,1,350,2,316,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,55,430,4,-1,0,79,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,37,1775,5,-1,0,514,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,7513,2,-1,0,269,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,31,140,8,212,4,9,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,45,2403,1,-1,0,207,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,50,1400,1,-1,0,189,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,70,616,1,-1,0,89,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,35,690,1,-1,0,108,0
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,58,496,1,-1,0,132,1
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,58,1080,2,-1,0,1058,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,29,1472,2,-1,0,246,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,30,1882,5,-1,0,249,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,44,733,2,105,5,360,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,53,354,1,226,2,133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,999,5,-1,0,187,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,30,1,1,-1,0,347,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,2,-1,0,198,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,50,0,2,-1,0,152,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29,428,2,-1,0,293,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34,699,1,-1,0,66,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,44,1138,3,-1,0,523,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,0,4,-1,0,155,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,50,636,2,254,23,127,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,43,-236,7,-1,0,745,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,80,997,1,91,3,151,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,75,2991,1,-1,0,240,1
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,42,5310,2,97,4,968,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,35,0,1,-1,0,704,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,52,2104,2,-1,0,210,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,55,842,2,-1,0,144,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,75,1413,2,188,2,532,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,43,79,1,-1,0,640,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,51,500,1,-1,0,471,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,27,100,4,367,1,177,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,36,96,1,87,1,208,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,33,278,5,-1,0,563,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,53,1796,1,91,2,295,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,38,532,1,-1,0,95,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,17924,3,-1,0,608,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,44,1074,2,-1,0,911,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,816,1,-1,0,339,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,29,30,3,-1,0,74,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,35,204,3,189,1,110,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,54,12,-1,0,99,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,41,0,3,426,1,395,1
0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,83,46,1,-1,0,115,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,36,1414,1,-1,0,244,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,50,167,2,191,3,346,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,45,80,1,-1,0,157,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,26,3676,1,-1,0,148,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,52,134,2,295,3,81,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,30,237,2,-1,0,112,0
0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,48,201,1,-1,0,140,1
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,49,640,4,-1,0,214,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,39,393,1,-1,0,281,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,27,311,1,148,4,462,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,47,0,3,-1,0,65,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,168,1,-1,0,52,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,39,462,1,-1,0,590,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,49,884,3,-1,0,201,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,23,488,1,91,3,205,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,32,-173,2,-1,0,300,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,48,1,-1,0,164,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,57,1521,2,178,5,102,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,47,335,1,76,1,417,1
0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,75,852,1,-1,0,341,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,42,-78,23,-1,0,10,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,33,273,1,317,1,181,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,67,701,2,-1,0,254,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,47,10558,3,174,2,81,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,42,4,2,295,1,579,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,37,4965,2,-1,0,222,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,39,4101,2,264,1,146,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,130,1,-1,0,160,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,47,306,2,-1,0,20,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,27,0,5,-1,0,157,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,40,1836,2,-1,0,750,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,41,10758,1,-1,0,288,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,1734,1,-1,0,366,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,63,973,1,388,1,318,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,9154,5,-1,0,40,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,58,381,4,-1,0,79,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,44,4389,1,-1,0,33,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,49,99,2,343,1,687,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40,27,2,-1,0,467,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,57,3288,4,-1,0,186,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,57,6468,1,157,4,730,1
0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,55,1553,3,-1,0,85,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,60,11262,1,-1,0,323,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,0,4,-1,0,261,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,35,2427,3,158,7,210,1
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,32,390,1,280,1,440,1
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,47,47,1,-1,0,489,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,30,7,1,164,4,173,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,33,1330,1,-1,0,245,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,26,697,2,-1,0,253,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,44,-199,2,247,3,692,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,31,2544,1,279,2,229,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,33,6699,1,462,1,425,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,43,2367,1,113,3,83,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,37,165,1,83,1,315,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,54,0,5,-1,0,118,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,50,156,3,-1,0,1130,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,62,1495,1,196,1,606,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,33,801,5,-1,0,341,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,40,0,1,96,8,147,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,43,3723,4,-1,0,134,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,45,446,3,-1,0,304,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,56,39,2,347,5,191,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,31,0,3,-1,0,528,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,47,846,2,-1,0,437,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,36,594,3,-1,0,230,0
0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,49,3570,3,202,2,62,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,23,-503,1,342,4,92,0
0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,43,1854,1,-1,0,323,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,58,136,1,-1,0,199,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,49,320,4,-1,0,1971,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,43,136,7,-1,0,363,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,40,0,2,-1,0,506,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,253,1,-1,0,597,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,30,1660,1,-1,0,236,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,37,203,1,90,5,759,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,29,590,1,-1,0,124,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,39,0,4,-1,0,864,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,21,2265,2,-1,0,92,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,29,70,2,-1,0,400,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,33,0,5,98,2,111,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,64,43,1,-1,0,232,1
0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,38,216,3,-1,0,97,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,32,0,2,-1,0,177,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,35,94,3,-1,0,239,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,53,1480,2,-1,0,95,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,44,0,5,-1,0,49,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,39,2783,2,-1,0,131,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,50,4374,2,113,3,163,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,183,1,-1,0,610,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40,1361,1,-1,0,1473,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,32,674,1,316,3,169,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,27,3145,1,179,2,374,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,42,356,4,-1,0,129,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,57,3518,3,-1,0,626,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,39,0,2,307,1,275,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,41,285,1,-1,0,158,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,57,96,4,-1,0,913,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,33,2,1,-1,0,227,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,33,22867,2,92,3,266,1
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,56,0,1,-1,0,313,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,58,145,13,-1,0,616,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,252,3,-1,0,107,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,30,1761,2,294,1,229,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,49,228,1,92,1,407,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,55,356,6,-1,0,554,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,27,2071,1,-1,0,449,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,36,0,4,-1,0,247,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49,228,1,-1,0,368,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,27,353,1,-1,0,663,1
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,31,-184,1,-1,0,326,0
0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,46,271,29,-1,0,1013,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,61,6,2,-1,0,133,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,41,862,2,-1,0,474,0
